0.00.026.586 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.166.218 W srv  llama_server: -----------------
0.00.166.220 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.166.220 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.166.221 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.166.221 W srv  llama_server: -----------------
0.00.167.514 I srv    load_model: loading model 'runs/raft-s0/gguf_e2/model.Q8_0.gguf'
0.00.672.923 W model has unused tensor blk.24.attn_norm.weight (size = 4096 bytes) -- ignoring
0.00.672.928 W model has unused tensor blk.24.post_attention_norm.weight (size = 4096 bytes) -- ignoring
0.00.672.931 W model has unused tensor blk.24.attn_q.weight (size = 4456448 bytes) -- ignoring
0.00.672.933 W model has unused tensor blk.24.attn_k.weight (size = 557056 bytes) -- ignoring
0.00.672.934 W model has unused tensor blk.24.attn_v.weight (size = 557056 bytes) -- ignoring
0.00.672.938 W model has unused tensor blk.24.attn_output.weight (size = 2228224 bytes) -- ignoring
0.00.672.939 W model has unused tensor blk.24.attn_q_norm.weight (size = 1024 bytes) -- ignoring
0.00.672.940 W model has unused tensor blk.24.attn_k_norm.weight (size = 1024 bytes) -- ignoring
0.00.672.942 W model has unused tensor blk.24.ffn_gate.weight (size = 3899392 bytes) -- ignoring
0.00.672.943 W model has unused tensor blk.24.ffn_down.weight (size = 3899392 bytes) -- ignoring
0.00.672.944 W model has unused tensor blk.24.ffn_up.weight (size = 3899392 bytes) -- ignoring
0.00.672.946 W model has unused tensor blk.24.nextn.eh_proj.weight (size = 2228224 bytes) -- ignoring
0.00.672.955 W model has unused tensor blk.24.nextn.enorm.weight (size = 4096 bytes) -- ignoring
0.00.672.957 W model has unused tensor blk.24.nextn.hnorm.weight (size = 4096 bytes) -- ignoring
0.00.672.961 W model has unused tensor blk.24.nextn.shared_head_norm.weight (size = 4096 bytes) -- ignoring
0.01.206.229 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 8192, kv_unified = 'true'
0.01.208.109 I srv  llama_server: model loaded
0.01.208.114 I srv  llama_server: listening on http://127.0.0.1:8091
0.03.071.392 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
2.57.819.232 I slot launch_slot_: id  3 | task 72647 | processing task, is_child = 0
2.57.940.855 I slot print_timing: id  3 | task 72647 | prompt eval time =      47.33 ms /  2105 tokens (    0.02 ms per token, 44473.08 tokens per second)
2.57.940.857 I slot print_timing: id  3 | task 72647 |        eval time =      74.26 ms /    47 tokens (    1.58 ms per token,   632.89 tokens per second)
2.57.940.858 I slot print_timing: id  3 | task 72647 |       total time =     121.59 ms /  2152 tokens
2.57.940.859 I slot print_timing: id  3 | task 72647 |    graphs reused =      69113
2.57.940.958 I slot      release: id  3 | task 72647 | stop processing: n_tokens = 2151, truncated = 0
2.57.949.037 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.109 (> 0.100 thold), f_keep = 0.110
2.57.949.122 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 47.312 MiB)
2.57.957.440 I slot launch_slot_: id  3 | task 72697 | processing task, is_child = 0
2.58.113.032 I slot print_timing: id  3 | task 72697 | prompt eval time =      48.41 ms /  2170 tokens (    0.02 ms per token, 44828.23 tokens per second)
2.58.113.035 I slot print_timing: id  3 | task 72697 |        eval time =     107.16 ms /    68 tokens (    1.58 ms per token,   634.59 tokens per second)
2.58.113.035 I slot print_timing: id  3 | task 72697 |       total time =     155.56 ms /  2238 tokens
2.58.113.036 I slot print_timing: id  3 | task 72697 |    graphs reused =      69179
2.58.113.138 I slot      release: id  3 | task 72697 | stop processing: n_tokens = 2237, truncated = 0
2.58.121.233 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.108 (> 0.100 thold), f_keep = 0.105
2.58.121.319 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 83.305 MiB)
2.58.129.618 I slot launch_slot_: id  3 | task 72768 | processing task, is_child = 0
2.58.295.915 I slot print_timing: id  3 | task 72768 | prompt eval time =      48.25 ms /  2176 tokens (    0.02 ms per token, 45102.18 tokens per second)
2.58.295.917 I slot print_timing: id  3 | task 72768 |        eval time =     118.03 ms /    75 tokens (    1.57 ms per token,   635.45 tokens per second)
2.58.295.918 I slot print_timing: id  3 | task 72768 |       total time =     166.27 ms /  2251 tokens
2.58.295.918 I slot print_timing: id  3 | task 72768 |    graphs reused =      69252
2.58.296.020 I slot      release: id  3 | task 72768 | stop processing: n_tokens = 2250, truncated = 0
2.58.304.133 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.103 (> 0.100 thold), f_keep = 0.105
2.58.304.220 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 83.387 MiB)
2.58.315.233 I slot launch_slot_: id  3 | task 72846 | processing task, is_child = 0
2.58.496.965 I slot print_timing: id  3 | task 72846 | prompt eval time =      48.98 ms /  2285 tokens (    0.02 ms per token, 46655.50 tokens per second)
2.58.496.968 I slot print_timing: id  3 | task 72846 |        eval time =     132.72 ms /    83 tokens (    1.60 ms per token,   625.36 tokens per second)
2.58.496.968 I slot print_timing: id  3 | task 72846 |       total time =     181.70 ms /  2368 tokens
2.58.496.969 I slot print_timing: id  3 | task 72846 |    graphs reused =      69332
2.58.497.071 I slot      release: id  3 | task 72846 | stop processing: n_tokens = 2367, truncated = 0
2.58.505.254 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.109 (> 0.100 thold), f_keep = 0.100
2.58.505.334 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 85.934 MiB)
2.58.513.880 I slot launch_slot_: id  3 | task 72932 | processing task, is_child = 0
2.58.692.757 I slot print_timing: id  3 | task 72932 | prompt eval time =      48.03 ms /  2157 tokens (    0.02 ms per token, 44910.37 tokens per second)
2.58.692.761 I slot print_timing: id  3 | task 72932 |        eval time =     130.82 ms /    83 tokens (    1.58 ms per token,   634.46 tokens per second)
2.58.692.761 I slot print_timing: id  3 | task 72932 |       total time =     178.85 ms /  2240 tokens
2.58.692.762 I slot print_timing: id  3 | task 72932 |    graphs reused =      69413
2.58.692.860 I slot      release: id  3 | task 72932 | stop processing: n_tokens = 2239, truncated = 0
2.58.701.207 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.106 (> 0.100 thold), f_keep = 0.106
2.58.701.291 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 80.405 MiB)
2.58.709.630 I slot launch_slot_: id  3 | task 73018 | processing task, is_child = 0
2.59.108.439 I slot print_timing: id  3 | task 73018 | prompt eval time =      48.42 ms /  2237 tokens (    0.02 ms per token, 46201.83 tokens per second)
2.59.108.442 I slot print_timing: id  3 | task 73018 |        eval time =     350.36 ms /   222 tokens (    1.58 ms per token,   633.63 tokens per second)
2.59.108.443 I slot print_timing: id  3 | task 73018 |       total time =     398.78 ms /  2459 tokens
2.59.108.444 I slot print_timing: id  3 | task 73018 |    graphs reused =      69632
2.59.108.546 I slot      release: id  3 | task 73018 | stop processing: n_tokens = 2458, truncated = 0
2.59.117.259 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 2565858894438
2.59.117.333 I slot launch_slot_: id  2 | task 73243 | processing task, is_child = 0
2.59.117.392 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 45.739 MiB)
2.59.117.394 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 84.913 MiB)
2.59.983.818 I slot print_timing: id  2 | task 73243 | prompt eval time =      50.06 ms /  2466 tokens (    0.02 ms per token, 49255.97 tokens per second)
2.59.983.822 I slot print_timing: id  2 | task 73243 |        eval time =     807.60 ms /   512 tokens (    1.58 ms per token,   633.97 tokens per second)
2.59.983.822 I slot print_timing: id  2 | task 73243 |       total time =     857.67 ms /  2978 tokens
2.59.983.823 I slot print_timing: id  2 | task 73243 |    graphs reused =      70140
2.59.983.922 I slot      release: id  2 | task 73243 | stop processing: n_tokens = 2977, truncated = 0
2.59.992.448 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 2565860593876
2.59.992.520 I slot launch_slot_: id  1 | task 73758 | processing task, is_child = 0
2.59.992.583 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 83.445 MiB)
3.00.301.456 I slot print_timing: id  1 | task 73758 | prompt eval time =      49.41 ms /  2391 tokens (    0.02 ms per token, 48392.97 tokens per second)
3.00.301.460 I slot print_timing: id  1 | task 73758 |        eval time =     250.09 ms /   159 tokens (    1.57 ms per token,   635.78 tokens per second)
3.00.301.460 I slot print_timing: id  1 | task 73758 |       total time =     299.50 ms /  2550 tokens
3.00.301.461 I slot print_timing: id  1 | task 73758 |    graphs reused =      70297
3.00.301.562 I slot      release: id  1 | task 73758 | stop processing: n_tokens = 2549, truncated = 0
3.00.306.742 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.240 (> 0.100 thold), f_keep = 0.093
3.00.306.845 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 83.715 MiB)
3.00.315.564 I slot launch_slot_: id  1 | task 73920 | processing task, is_child = 0
3.00.498.467 I slot print_timing: id  1 | task 73920 | prompt eval time =      32.29 ms /   988 tokens (    0.03 ms per token, 30600.55 tokens per second)
3.00.498.469 I slot print_timing: id  1 | task 73920 |        eval time =     150.59 ms /    95 tokens (    1.59 ms per token,   630.85 tokens per second)
3.00.498.470 I slot print_timing: id  1 | task 73920 |       total time =     182.88 ms /  1083 tokens
3.00.498.470 I slot print_timing: id  1 | task 73920 |    graphs reused =      70389
3.00.498.519 I slot      release: id  1 | task 73920 | stop processing: n_tokens = 1082, truncated = 0
3.00.502.321 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 2565860889336
3.00.505.105 I slot launch_slot_: id  0 | task 74018 | processing task, is_child = 0
3.01.352.456 I slot print_timing: id  0 | task 74018 | prompt eval time =      18.09 ms /   460 tokens (    0.04 ms per token, 25432.63 tokens per second)
3.01.352.460 I slot print_timing: id  0 | task 74018 |        eval time =     822.30 ms /   384 tokens (    2.14 ms per token,   466.98 tokens per second)
3.01.352.460 I slot print_timing: id  0 | task 74018 |       total time =     840.39 ms /   844 tokens
3.01.352.461 I slot print_timing: id  0 | task 74018 |    graphs reused =      70769
3.01.352.484 I slot      release: id  0 | task 74018 | stop processing: n_tokens = 843, truncated = 0
3.01.355.878 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.932 (> 0.100 thold), f_keep = 0.539
3.01.355.901 I slot launch_slot_: id  0 | task 74404 | processing task, is_child = 0
3.01.864.393 I slot print_timing: id  0 | task 74404 | prompt eval time =      18.05 ms /   487 tokens (    0.04 ms per token, 26983.60 tokens per second)
3.01.864.395 I slot print_timing: id  0 | task 74404 |        eval time =     490.43 ms /   242 tokens (    2.03 ms per token,   493.45 tokens per second)
3.01.864.396 I slot print_timing: id  0 | task 74404 |       total time =     508.48 ms /   729 tokens
3.01.864.396 I slot print_timing: id  0 | task 74404 |    graphs reused =      71008
3.01.864.416 I slot      release: id  0 | task 74404 | stop processing: n_tokens = 728, truncated = 0
3.01.928.582 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 2565863330881
3.01.928.652 I slot launch_slot_: id  3 | task 74648 | processing task, is_child = 0
3.01.928.682 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 83.105 MiB)
3.02.129.783 I slot print_timing: id  3 | task 74648 | prompt eval time =      48.06 ms /  2222 tokens (    0.02 ms per token, 46233.87 tokens per second)
3.02.129.787 I slot print_timing: id  3 | task 74648 |        eval time =     147.92 ms /    93 tokens (    1.59 ms per token,   628.71 tokens per second)
3.02.129.787 I slot print_timing: id  3 | task 74648 |       total time =     195.98 ms /  2315 tokens
3.02.129.788 I slot print_timing: id  3 | task 74648 |    graphs reused =      71098
3.02.129.884 I slot      release: id  3 | task 74648 | stop processing: n_tokens = 2314, truncated = 0
3.02.137.653 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.107 (> 0.100 thold), f_keep = 0.102
3.02.137.738 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 83.281 MiB)
3.02.146.191 I slot launch_slot_: id  3 | task 74744 | processing task, is_child = 0
3.02.394.318 I slot print_timing: id  3 | task 74744 | prompt eval time =      48.03 ms /  2204 tokens (    0.02 ms per token, 45887.03 tokens per second)
3.02.394.321 I slot print_timing: id  3 | task 74744 |        eval time =     200.06 ms /   126 tokens (    1.59 ms per token,   629.80 tokens per second)
3.02.394.322 I slot print_timing: id  3 | task 74744 |       total time =     248.09 ms /  2330 tokens
3.02.394.323 I slot print_timing: id  3 | task 74744 |    graphs reused =      71221
3.02.394.420 I slot      release: id  3 | task 74744 | stop processing: n_tokens = 2329, truncated = 0
3.02.402.780 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 2565864206258
3.02.402.839 I slot launch_slot_: id  2 | task 74873 | processing task, is_child = 0
3.02.402.895 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 84.173 MiB)
3.02.547.460 I slot print_timing: id  2 | task 74873 | prompt eval time =      48.91 ms /  2360 tokens (    0.02 ms per token, 48254.85 tokens per second)
3.02.547.464 I slot print_timing: id  2 | task 74873 |        eval time =      86.83 ms /    55 tokens (    1.58 ms per token,   633.39 tokens per second)
3.02.547.464 I slot print_timing: id  2 | task 74873 |       total time =     135.74 ms /  2415 tokens
3.02.547.465 I slot print_timing: id  2 | task 74873 |    graphs reused =      71274
3.02.547.569 I slot      release: id  2 | task 74873 | stop processing: n_tokens = 2414, truncated = 0
3.02.555.470 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 2565864720854
3.02.555.533 I slot launch_slot_: id  1 | task 74931 | processing task, is_child = 0
3.02.555.587 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 84.161 MiB)
3.02.701.412 I slot print_timing: id  1 | task 74931 | prompt eval time =      49.72 ms /  2437 tokens (    0.02 ms per token, 49014.48 tokens per second)
3.02.701.416 I slot print_timing: id  1 | task 74931 |        eval time =      87.06 ms /    55 tokens (    1.58 ms per token,   631.76 tokens per second)
3.02.701.416 I slot print_timing: id  1 | task 74931 |       total time =     136.78 ms /  2492 tokens
3.02.701.417 I slot print_timing: id  1 | task 74931 |    graphs reused =      71327
3.02.701.516 I slot      release: id  1 | task 74931 | stop processing: n_tokens = 2491, truncated = 0
3.02.709.392 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 2565866086751
3.02.709.456 I slot launch_slot_: id  0 | task 74989 | processing task, is_child = 0
3.02.709.507 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 83.962 MiB)
3.02.962.345 I slot print_timing: id  0 | task 74989 | prompt eval time =      53.32 ms /  2611 tokens (    0.02 ms per token, 48972.17 tokens per second)
3.02.962.348 I slot print_timing: id  0 | task 74989 |        eval time =     190.69 ms /   121 tokens (    1.58 ms per token,   634.54 tokens per second)
3.02.962.349 I slot print_timing: id  0 | task 74989 |       total time =     244.00 ms /  2732 tokens
3.02.962.349 I slot print_timing: id  0 | task 74989 |    graphs reused =      71446
3.02.962.446 I slot      release: id  0 | task 74989 | stop processing: n_tokens = 2731, truncated = 0
3.02.970.686 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 2565866616756
3.02.970.752 I slot launch_slot_: id  3 | task 75114 | processing task, is_child = 0
3.02.970.822 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 83.598 MiB)
3.03.231.937 I slot print_timing: id  3 | task 75114 | prompt eval time =      49.82 ms /  2469 tokens (    0.02 ms per token, 49557.42 tokens per second)
3.03.231.940 I slot print_timing: id  3 | task 75114 |        eval time =     193.94 ms /   122 tokens (    1.59 ms per token,   629.04 tokens per second)
3.03.231.941 I slot print_timing: id  3 | task 75114 |       total time =     243.77 ms /  2591 tokens
3.03.231.941 I slot print_timing: id  3 | task 75114 |    graphs reused =      71565
3.03.232.041 I slot      release: id  3 | task 75114 | stop processing: n_tokens = 2590, truncated = 0
3.03.239.986 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 2565866769904
3.03.240.053 I slot launch_slot_: id  2 | task 75239 | processing task, is_child = 0
3.03.240.114 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 85.805 MiB)
3.03.464.698 I slot print_timing: id  2 | task 75239 | prompt eval time =      49.88 ms /  2452 tokens (    0.02 ms per token, 49156.01 tokens per second)
3.03.464.702 I slot print_timing: id  2 | task 75239 |        eval time =     157.36 ms /   100 tokens (    1.57 ms per token,   635.48 tokens per second)
3.03.464.702 I slot print_timing: id  2 | task 75239 |       total time =     207.24 ms /  2552 tokens
3.03.464.703 I slot print_timing: id  2 | task 75239 |    graphs reused =      71663
3.03.464.796 I slot      release: id  2 | task 75239 | stop processing: n_tokens = 2551, truncated = 0
3.03.472.548 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 2565866923851
3.03.472.609 I slot launch_slot_: id  1 | task 75342 | processing task, is_child = 0
3.03.472.666 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 87.436 MiB)
3.03.746.985 I slot print_timing: id  1 | task 75342 | prompt eval time =      50.94 ms /  2518 tokens (    0.02 ms per token, 49432.64 tokens per second)
3.03.746.989 I slot print_timing: id  1 | task 75342 |        eval time =     214.54 ms /   135 tokens (    1.59 ms per token,   629.24 tokens per second)
3.03.746.989 I slot print_timing: id  1 | task 75342 |       total time =     265.48 ms /  2653 tokens
3.03.746.990 I slot print_timing: id  1 | task 75342 |    graphs reused =      71795
3.03.747.085 I slot      release: id  1 | task 75342 | stop processing: n_tokens = 2652, truncated = 0
3.03.755.462 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 2565867184781
3.03.755.525 I slot launch_slot_: id  0 | task 75480 | processing task, is_child = 0
